Unnamed: 0,gender,test_prep,sport,transport,wkstudy_hours,math_score,reading_score,writing_score
589,female,none,sometimes,,5 - 10,48,66,65
590,male,none,sometimes,private,< 5,56,56,52
591,male,none,sometimes,school_bus,5 - 10,67,61,48
592,male,none,never,,5 - 10,65,66,62
593,female,,sometimes,private,5 - 10,74,76,73
594,female,completed,regularly,private,5 - 10,94,100,100
595,female,completed,sometimes,school_bus,> 10,57,80,73
596,male,none,regularly,school_bus,5 - 10,30,24,15
597,male,none,never,,5 - 10,51,53,46
598,female,none,sometimes,school_bus,> 10,71,78,74
599,female,none,sometimes,school_bus,5 - 10,65,82,81
600,female,none,sometimes,private,< 5,52,60,63
601,female,none,sometimes,school_bus,5 - 10,29,29,30
602,female,none,sometimes,school_bus,5 - 10,76,78,80
603,male,none,sometimes,school_bus,5 - 10,60,57,51
604,male,completed,sometimes,school_bus,< 5,81,87,88
605,male,none,sometimes,private,< 5,72,70,60
606,female,none,never,school_bus,5 - 10,82,82,79
607,female,none,sometimes,private,5 - 10,40,59,55
608,female,,never,private,5 - 10,59,63,60
609,female,none,regularly,school_bus,< 5,57,62,65
610,male,completed,sometimes,school_bus,5 - 10,69,60,63
611,female,none,sometimes,school_bus,< 5,56,58,64
612,male,completed,sometimes,private,< 5,91,88,89
614,female,none,sometimes,school_bus,5 - 10,82,93,93
615,female,none,sometimes,school_bus,5 - 10,60,68,72
616,female,none,sometimes,school_bus,5 - 10,37,45,38
617,male,none,sometimes,,5 - 10,88,78,83
618,male,none,sometimes,school_bus,5 - 10,95,82,86
619,male,completed,never,,< 5,61,70,64
620,female,none,sometimes,school_bus,> 10,36,61,55
621,male,none,regularly,private,5 - 10,63,63,57
622,male,completed,sometimes,private,> 10,59,51,53
623,male,completed,never,private,5 - 10,97,94,83
624,female,none,regularly,private,< 5,60,57,62
625,male,completed,regularly,,< 5,99,96,99
626,male,completed,never,school_bus,5 - 10,66,68,61
627,male,none,sometimes,school_bus,,61,48,46
628,male,none,regularly,school_bus,5 - 10,50,57,47
629,female,completed,regularly,school_bus,5 - 10,45,51,56
630,male,none,never,private,5 - 10,64,63,68
631,male,none,regularly,private,5 - 10,81,60,66
632,female,completed,sometimes,school_bus,> 10,67,75,82
633,female,none,sometimes,school_bus,5 - 10,75,88,85
635,male,none,sometimes,school_bus,5 - 10,71,74,64
637,female,completed,never,private,< 5,75,89,84
638,male,,regularly,private,5 - 10,88,77,75
639,female,none,never,school_bus,5 - 10,73,72,71
640,male,none,sometimes,school_bus,> 10,42,52,52
641,female,completed,sometimes,school_bus,> 10,76,89,91
642,female,none,never,private,< 5,67,78,75
643,female,completed,regularly,private,5 - 10,76,80,82
644,male,none,sometimes,school_bus,< 5,67,64,58
645,female,completed,never,school_bus,5 - 10,63,79,78
646,female,none,regularly,school_bus,> 10,62,72,67
647,female,none,sometimes,private,< 5,62,61,66
648,female,none,regularly,private,5 - 10,51,53,56
649,female,completed,never,private,5 - 10,66,77,78
650,male,completed,sometimes,,> 10,52,56,54
651,female,completed,regularly,private,5 - 10,70,81,77
652,female,completed,sometimes,school_bus,< 5,82,84,96
653,female,completed,sometimes,school_bus,5 - 10,65,70,74
654,female,none,sometimes,school_bus,5 - 10,73,79,79
655,female,none,sometimes,school_bus,,62,67,67
656,male,none,sometimes,school_bus,> 10,79,68,65
657,male,none,sometimes,school_bus,> 10,71,66,62
658,female,none,,school_bus,5 - 10,43,60,58
659,male,none,sometimes,private,5 - 10,90,87,85
661,male,none,never,,5 - 10,70,65,61
662,female,none,regularly,private,< 5,54,70,69
663,female,none,sometimes,school_bus,5 - 10,65,69,67
664,male,none,regularly,private,,82,63,64
665,female,completed,sometimes,,5 - 10,50,60,60
666,female,completed,sometimes,school_bus,5 - 10,63,73,71
667,female,none,sometimes,school_bus,< 5,74,83,85
668,male,none,regularly,,5 - 10,75,75,62
669,male,completed,sometimes,private,5 - 10,81,72,77
670,female,none,never,school_bus,< 5,62,73,64
671,male,none,sometimes,school_bus,< 5,50,56,49
672,female,none,regularly,private,5 - 10,71,79,77
673,female,,sometimes,private,5 - 10,65,84,84
674,female,completed,regularly,private,5 - 10,71,78,79
675,female,completed,sometimes,,5 - 10,50,64,66
676,female,completed,sometimes,school_bus,5 - 10,73,78,76
677,female,completed,sometimes,school_bus,> 10,72,83,77
678,male,,regularly,,5 - 10,83,76,79
679,male,,sometimes,school_bus,5 - 10,63,61,60
680,female,none,regularly,school_bus,< 5,66,71,74
682,male,none,regularly,school_bus,5 - 10,63,55,55
683,female,completed,regularly,private,5 - 10,29,40,45
684,male,,regularly,school_bus,< 5,61,65,68
685,female,completed,sometimes,school_bus,> 10,97,100,100
686,male,completed,sometimes,school_bus,5 - 10,85,75,68
687,male,none,regularly,school_bus,> 10,81,80,76
688,male,none,sometimes,school_bus,5 - 10,53,58,44
689,male,none,sometimes,private,5 - 10,93,90,83
690,female,none,never,school_bus,5 - 10,47,52,51
691,female,none,sometimes,private,< 5,70,74,76
692,female,completed,sometimes,private,> 10,67,75,82
693,female,none,regularly,school_bus,5 - 10,79,78,74
694,female,none,sometimes,school_bus,5 - 10,49,63,56
695,female,none,,school_bus,> 10,81,90,87
696,female,completed,sometimes,school_bus,< 5,72,80,88
697,female,none,sometimes,private,< 5,57,70,68
698,female,completed,sometimes,school_bus,5 - 10,57,78,79
699,male,none,never,private,5 - 10,64,65,57
700,female,completed,regularly,school_bus,5 - 10,81,82,84
701,female,none,never,school_bus,,55,65,70
702,male,completed,regularly,school_bus,< 5,86,83,87
703,female,,never,private,5 - 10,61,63,65
704,female,completed,sometimes,school_bus,< 5,57,62,62
705,male,none,regularly,school_bus,5 - 10,63,73,66
706,male,none,regularly,private,5 - 10,47,34,36
707,male,,sometimes,private,5 - 10,66,59,52
708,male,none,never,school_bus,< 5,83,84,75
709,female,completed,sometimes,school_bus,5 - 10,42,61,58
710,male,completed,sometimes,,5 - 10,93,84,90
711,female,completed,sometimes,school_bus,5 - 10,80,85,85
712,female,none,sometimes,school_bus,5 - 10,98,100,99
713,male,none,sometimes,school_bus,< 5,79,81,84
714,female,completed,regularly,school_bus,> 10,63,72,77
715,female,completed,regularly,private,< 5,75,93,87
716,male,completed,never,,< 5,68,75,68
717,female,completed,sometimes,private,5 - 10,96,96,99
718,female,none,regularly,,5 - 10,78,77,75
719,male,completed,never,school_bus,< 5,85,70,76
720,female,none,regularly,private,5 - 10,63,73,71
721,male,completed,regularly,school_bus,5 - 10,56,59,60
722,female,,regularly,school_bus,< 5,73,89,88
723,male,none,regularly,school_bus,5 - 10,51,48,43
724,male,none,sometimes,school_bus,> 10,48,43,41
725,male,completed,never,,< 5,76,71,67
726,female,completed,sometimes,school_bus,> 10,66,76,78
727,male,completed,regularly,school_bus,5 - 10,70,51,58
728,female,none,sometimes,private,< 5,70,90,82
729,male,none,regularly,private,< 5,52,38,37
730,female,completed,sometimes,private,< 5,65,75,78
731,male,none,sometimes,,< 5,53,45,42
732,female,completed,never,private,> 10,86,88,93
733,male,none,sometimes,,5 - 10,55,47,44
734,female,none,never,school_bus,> 10,52,57,56
735,male,,sometimes,private,< 5,64,56,57
736,male,none,regularly,,5 - 10,94,80,86
737,female,completed,sometimes,school_bus,5 - 10,53,66,73
738,male,none,,school_bus,5 - 10,81,71,73
739,male,none,regularly,private,5 - 10,62,60,56
740,male,none,never,,> 10,79,72,71
741,female,none,sometimes,school_bus,5 - 10,37,57,56
742,female,none,sometimes,private,5 - 10,81,84,82
743,female,completed,sometimes,school_bus,5 - 10,59,73,72
744,male,none,regularly,private,5 - 10,56,55,48
745,male,none,regularly,private,< 5,71,78,74
746,male,none,regularly,,5 - 10,71,76,72
747,male,none,sometimes,school_bus,5 - 10,69,64,68
748,female,none,sometimes,school_bus,5 - 10,50,60,59
749,male,completed,sometimes,school_bus,5 - 10,87,84,86
750,male,completed,sometimes,school_bus,,71,69,68
751,male,none,never,private,> 10,67,71,64
752,male,completed,never,private,,77,77,75
753,female,completed,sometimes,private,5 - 10,77,90,85
754,male,none,regularly,school_bus,5 - 10,59,55,54
755,female,none,sometimes,school_bus,> 10,86,96,93
756,male,none,sometimes,private,> 10,56,58,53
757,male,completed,sometimes,,5 - 10,70,68,72
758,female,completed,regularly,private,5 - 10,53,59,66
759,male,completed,sometimes,school_bus,5 - 10,69,77,77
760,female,none,sometimes,school_bus,5 - 10,53,72,64
761,female,none,sometimes,school_bus,5 - 10,48,58,54
762,male,completed,never,school_bus,5 - 10,75,79,83
763,female,none,never,private,5 - 10,60,61,61
764,male,none,sometimes,school_bus,5 - 10,60,63,59
765,female,none,sometimes,school_bus,5 - 10,74,72,72
766,female,completed,regularly,,< 5,57,74,77
767,male,completed,sometimes,school_bus,5 - 10,76,62,60
768,female,none,never,private,> 10,67,70,74
769,male,none,never,school_bus,5 - 10,56,59,55
770,male,none,sometimes,private,< 5,50,47,48
771,male,none,regularly,school_bus,> 10,79,75,77
772,female,completed,never,school_bus,< 5,48,65,68
773,female,none,sometimes,school_bus,5 - 10,62,78,79
774,male,none,never,school_bus,5 - 10,64,64,58
775,female,none,regularly,private,< 5,48,57,55
776,female,,regularly,private,< 5,65,71,70
777,female,none,regularly,private,5 - 10,36,44,44
778,female,completed,sometimes,,> 10,74,80,83
779,male,completed,regularly,school_bus,5 - 10,96,86,84
780,female,none,regularly,school_bus,5 - 10,47,56,58
781,female,none,sometimes,school_bus,< 5,75,90,84
782,female,completed,sometimes,school_bus,5 - 10,76,85,82
783,female,completed,sometimes,school_bus,5 - 10,52,59,62
784,male,completed,sometimes,school_bus,< 5,88,79,77
785,female,completed,sometimes,private,5 - 10,32,51,44
786,female,none,regularly,school_bus,5 - 10,74,80,78
787,female,none,regularly,private,< 5,18,37,32
788,male,,regularly,school_bus,5 - 10,70,65,62
789,female,none,sometimes,private,5 - 10,52,65,61
790,female,none,sometimes,private,> 10,49,62,61
791,female,none,regularly,school_bus,> 10,63,67,73
792,male,none,regularly,school_bus,< 5,65,73,69
793,male,completed,never,private,< 5,83,81,73
794,female,none,regularly,school_bus,5 - 10,43,52,52
795,female,completed,regularly,private,5 - 10,58,69,74
796,male,none,sometimes,private,5 - 10,70,70,70
797,female,none,sometimes,school_bus,5 - 10,70,84,81
798,male,none,sometimes,private,5 - 10,69,60,54
799,female,none,never,school_bus,5 - 10,50,54,55
800,male,completed,,,5 - 10,67,73,68
803,female,none,regularly,school_bus,5 - 10,84,86,89
804,female,none,never,school_bus,5 - 10,70,74,76
805,male,none,sometimes,,< 5,72,79,72
806,female,none,sometimes,school_bus,< 5,62,72,73
807,female,none,sometimes,,> 10,42,45,40
808,male,none,sometimes,private,5 - 10,90,75,69
809,male,none,sometimes,school_bus,5 - 10,59,54,51
810,male,none,sometimes,private,5 - 10,51,31,36
811,male,none,sometimes,school_bus,> 10,46,47,49
812,female,completed,regularly,school_bus,< 5,53,63,67
813,male,completed,sometimes,school_bus,> 10,89,85,77
814,female,none,sometimes,school_bus,> 10,74,81,84
815,male,completed,regularly,,5 - 10,96,87,89
817,male,completed,regularly,school_bus,5 - 10,62,71,77
818,female,none,sometimes,private,5 - 10,60,72,68
819,female,none,sometimes,private,< 5,74,89,86
820,female,completed,,school_bus,5 - 10,85,90,92
822,male,completed,regularly,private,5 - 10,50,52,52
824,female,none,sometimes,private,> 10,49,58,53
825,male,none,regularly,school_bus,< 5,61,66,58
826,female,completed,sometimes,school_bus,5 - 10,56,68,70
827,female,none,regularly,school_bus,< 5,64,68,76
829,male,none,regularly,school_bus,< 5,67,53,53
830,female,none,regularly,school_bus,> 10,64,61,59
831,female,completed,regularly,school_bus,5 - 10,76,87,91
832,male,none,never,school_bus,> 10,63,59,57
834,male,none,regularly,school_bus,5 - 10,59,50,46
835,female,completed,regularly,school_bus,5 - 10,61,64,75
836,male,none,regularly,private,> 10,77,65,59
837,female,completed,regularly,school_bus,> 10,79,84,82
838,male,completed,regularly,school_bus,< 5,57,56,53
840,female,none,sometimes,school_bus,5 - 10,39,52,46
841,male,none,regularly,school_bus,5 - 10,65,58,52
842,female,completed,sometimes,private,> 10,23,44,36
843,male,completed,sometimes,school_bus,> 10,76,78,77
844,female,completed,regularly,school_bus,< 5,39,64,64
845,male,none,sometimes,private,< 5,88,85,84
846,male,completed,sometimes,private,5 - 10,91,85,85
848,female,none,regularly,private,5 - 10,60,73,69
849,male,none,regularly,school_bus,5 - 10,82,76,70
850,male,none,never,,5 - 10,69,67,67
851,female,none,sometimes,private,< 5,59,66,61
852,female,none,regularly,,< 5,86,84,93
853,male,none,never,private,< 5,77,65,58
854,male,none,sometimes,school_bus,5 - 10,62,64,55
855,female,none,regularly,private,< 5,96,96,96
856,male,none,regularly,school_bus,5 - 10,77,69,66
857,female,none,regularly,private,5 - 10,66,80,83
858,male,completed,regularly,school_bus,5 - 10,53,49,47
859,male,none,sometimes,school_bus,5 - 10,87,73,72
860,female,none,never,school_bus,5 - 10,51,61,51
861,female,none,sometimes,school_bus,> 10,83,87,88
862,male,completed,sometimes,private,< 5,37,41,37
863,female,completed,regularly,private,< 5,70,70,80
864,male,none,regularly,school_bus,5 - 10,99,94,93
865,male,completed,never,school_bus,5 - 10,79,80,85
867,male,none,regularly,,< 5,60,41,41
868,male,completed,sometimes,school_bus,> 10,80,75,73
869,male,none,regularly,school_bus,> 10,51,52,53
870,male,none,sometimes,school_bus,5 - 10,59,58,47
872,male,completed,sometimes,private,5 - 10,82,84,78
873,male,none,never,school_bus,< 5,84,87,78
874,female,none,sometimes,private,< 5,41,61,59
875,male,none,sometimes,school_bus,5 - 10,80,64,66
876,male,none,sometimes,school_bus,5 - 10,81,82,84
877,male,none,sometimes,private,5 - 10,57,61,54
878,female,none,regularly,private,,60,73,82
879,female,none,sometimes,school_bus,5 - 10,64,76,74
880,male,completed,sometimes,school_bus,< 5,61,63,64
881,female,completed,regularly,school_bus,< 5,70,69,70
882,female,none,regularly,private,> 10,67,75,74
883,male,none,sometimes,school_bus,> 10,56,46,44
884,female,none,never,,< 5,47,49,51
885,female,completed,sometimes,school_bus,5 - 10,62,76,80
886,female,completed,regularly,school_bus,> 10,98,100,99
888,female,none,sometimes,school_bus,5 - 10,69,65,74
889,male,none,sometimes,school_bus,< 5,42,50,47
890,female,completed,regularly,private,5 - 10,88,86,93
891,female,none,regularly,school_bus,5 - 10,87,93,87
892,female,none,sometimes,school_bus,,50,68,75
893,male,completed,sometimes,private,> 10,90,75,76
894,female,none,never,school_bus,< 5,55,60,65
895,female,none,regularly,private,5 - 10,32,34,38
896,male,none,regularly,school_bus,5 - 10,37,29,27
897,female,completed,regularly,private,< 5,62,77,79
898,male,completed,sometimes,school_bus,< 5,64,53,61
899,female,completed,sometimes,private,5 - 10,65,78,82
900,male,none,sometimes,private,5 - 10,85,84,89
901,female,none,sometimes,school_bus,5 - 10,73,79,76
902,female,completed,sometimes,,< 5,32,47,40
903,female,completed,sometimes,private,5 - 10,93,100,100
904,female,none,regularly,school_bus,5 - 10,69,85,86
905,male,none,never,private,< 5,82,74,73
906,male,none,regularly,private,< 5,56,47,51
907,female,completed,regularly,private,> 10,83,86,95
908,female,none,sometimes,school_bus,5 - 10,67,75,72
909,male,completed,sometimes,private,< 5,67,63,68
910,male,,sometimes,private,5 - 10,50,42,48
911,female,none,regularly,school_bus,5 - 10,71,85,84
912,female,completed,sometimes,private,5 - 10,52,61,66
913,female,completed,regularly,school_bus,< 5,46,61,66
914,female,none,sometimes,school_bus,> 10,47,61,56
915,female,none,regularly,private,5 - 10,70,71,67
916,male,completed,regularly,private,5 - 10,100,100,100
917,female,none,regularly,private,< 5,43,60,52
918,female,completed,regularly,private,5 - 10,58,78,82
919,male,completed,,school_bus,5 - 10,91,96,91
920,male,none,regularly,private,5 - 10,71,71,68
922,male,none,regularly,school_bus,< 5,71,65,66
923,female,none,sometimes,school_bus,5 - 10,54,65,65
924,male,none,sometimes,school_bus,5 - 10,74,70,69
925,male,completed,regularly,school_bus,5 - 10,76,64,61
926,male,none,sometimes,,,64,56,52
927,female,completed,sometimes,school_bus,> 10,66,61,72
928,male,completed,sometimes,school_bus,5 - 10,46,43,44
929,female,none,never,private,< 5,45,54,48
931,male,none,regularly,,< 5,61,56,62
932,male,completed,regularly,private,5 - 10,62,72,74
933,male,completed,sometimes,private,< 5,67,73,72
934,male,completed,sometimes,school_bus,> 10,100,88,91
935,male,none,regularly,private,5 - 10,72,63,59
936,male,none,never,school_bus,5 - 10,64,56,51
937,female,none,regularly,private,< 5,56,57,57
938,male,completed,sometimes,private,5 - 10,85,81,85
939,male,completed,regularly,private,,79,69,70
940,male,completed,never,school_bus,5 - 10,70,66,72
941,female,none,regularly,school_bus,5 - 10,81,94,100
942,male,none,regularly,private,< 5,80,65,64
943,male,completed,sometimes,school_bus,5 - 10,61,62,61
944,female,none,sometimes,private,< 5,56,66,59
945,female,none,regularly,school_bus,5 - 10,55,61,59
946,male,none,sometimes,private,< 5,79,80,78
947,female,none,sometimes,private,< 5,47,57,58
948,male,completed,regularly,school_bus,< 5,48,49,52
949,female,completed,sometimes,private,> 10,58,76,74
950,male,none,never,private,5 - 10,91,71,69
951,female,completed,regularly,,,77,78,85
952,female,none,sometimes,private,5 - 10,74,74,72
953,male,completed,sometimes,private,5 - 10,58,52,54
954,female,,sometimes,private,< 5,60,67,67
955,male,none,regularly,school_bus,> 10,76,58,64
956,male,none,regularly,private,5 - 10,86,88,83
957,female,none,sometimes,school_bus,,92,100,100
958,female,none,regularly,school_bus,< 5,44,62,59
959,male,,sometimes,private,5 - 10,75,81,71
960,female,none,regularly,school_bus,5 - 10,57,58,65
961,female,,regularly,school_bus,5 - 10,49,54,54
